index,row_id,phase,x,y,z_reconstructed,nx,ny,nz,fit_rms_m,fit_weight,measurement_quality
529,3,0,0.11833333333333335,-0.24999999999999994,0.8123892577890158,-0.20124222200011962,-5.548920420301892e-05,0.9795415075459554,2.9965494522983007e-05,48.71424909642785,0.5028770595751483
530,3,0,0.11666666666666667,-0.24999999999999994,0.8120450669169819,-0.2063326398551979,-0.0001155255921658033,0.9784818998756303,3.0038435583335517e-05,47.52871024351971,0.7174156803614907
531,3,0,0.11500000000000002,-0.24999999999999994,0.811694639081978,-0.2114795231498193,-0.00019840818595160355,0.9773824082325796,3.060369699531311e-05,47.013416038953196,0.9590668910471595
532,3,0,0.11333333333333334,-0.24999999999999994,0.8113315160447697,-0.2165995065193804,-0.0002686512653077121,0.9762605090866161,3.160681707911017e-05,46.72553309139984,0.424234112551446
533,3,0,0.11166666666666666,-0.24999999999999994,0.8109616857456362,-0.22181588220672438,-0.00033737303922414804,0.9750885091007302,3.177090894978778e-05,45.70020061069964,0.022817081906991193
534,3,0,0.11000000000000001,-0.24999999999999994,0.8105800214072835,-0.22696471036123447,-0.0004030188181984112,0.9739028995882871,3.2264941256182224e-05,45.086097298854234,0.9478145732079051
535,3,0,0.10833333333333334,-0.24999999999999994,0.8101926441465894,-0.23232894557683864,-0.0004560319216870685,0.9726371641480912,3.2031621832137e-05,43.1155091811968,0.024456018284745844
536,3,0,0.10666666666666669,-0.24999999999999994,0.8098091445475182,-0.23837384670543216,-0.00026648411005268815,0.9711734336322603,3.196112131970118e-05,40.68388470367286,0.9277887349210259
537,3,0,0.10500000000000001,-0.24999999999999994,0.8094084128853908,-0.24448767082155595,-0.00028974098569984626,0.9696523577377677,3.311798904956263e-05,40.009616944746,0.9275560056029951
538,3,0,0.10333333333333333,-0.24999999999999994,0.8089937416368258,-0.2510984691915988,-0.00010171682559436501,0.9679615428431664,3.769380697555095e-05,40.44879797592229,0.8250066300223332
539,3,0,0.10166666666666668,-0.24999999999999994,0.8085557433529659,-0.2567385178129266,-9.841391581927885e-05,0.9664808967516755,3.7887132263324816e-05,40.12337558362982,0.9734243045859129
540,3,0,0.1,-0.24999999999999994,0.8081076983657999,-0.262548133603365,3.6813376489976986e-05,0.9649188961701209,3.847318080455692e-05,39.81172022489474,0.9367550333497395
541,3,1,0.1,-0.24899999999999994,0.8081019850243475,-0.2625413336389233,0.004469008063149873,0.9649103979634724,4.280006987243969e-05,41.193679394406544,0.30609631922471525
542,3,1,0.1,-0.24799999999999994,0.8080918163864242,-0.2619402217001252,0.009567143633826759,0.9650366780689628,3.4968480147660815e-05,37.74746805284685,0.3477370993787576
543,3,1,0.1,-0.24699999999999994,0.8080785816194253,-0.26181908438181567,0.014186598345018883,0.965012698093069,3.5437789883070206e-05,38.4036464992922,0.3455334100449117
544,3,1,0.1,-0.24599999999999994,0.8080595467439247,-0.2621074986477789,0.019107875095420886,0.9648494951348331,3.8487207905529414e-05,40.23819177610915,0.33103449548715735
545,3,1,0.1,-0.24499999999999994,0.8080352180184815,-0.26224769026372013,0.023803071338522434,0.9647069828430793,4.000710679167809e-05,41.25327709322937,0.30888501018010506
546,3,1,0.1,-0.24399999999999994,0.8080052470691867,-0.2626506580031673,0.02871912125011553,0.9644635005665712,4.189559213087406e-05,42.704906516297115,0.28782500731025973
547,3,1,0.1,-0.24299999999999994,0.8079689747556481,-0.2633250083193079,0.03354124617752235,0.9641239156864096,4.444440411436975e-05,43.7067418139013,0.3240672009241868
548,3,1,0.1,-0.24199999999999994,0.8079338117008178,-0.2629119149483068,0.03834810975820884,0.9640574399153748,4.3607362096183926e-05,43.98429080808401,0.29589366018444047
549,3,1,0.1,-0.24099999999999994,0.8078900983229947,-0.2634903757790033,0.04316856014296514,0.9636956455681549,4.4021775443210136e-05,44.27983197038498,0.3238367921639629
